Unnamed: 0,Unnamed: 0.1,Company Name,Location,Datum,Detail,Status Rocket, Rocket,Status Mission
523,523,ULA,"LC-39A, Kennedy Space Center, Florida, USA","Fri Dec 15, 1975 04:00 UTC",Atlas V | Payload,StatusActive,196.4,Success
524,524,NASA,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Jan 15, 1975 04:00 UTC",Atlas V | Payload,StatusActive,,Success
525,525,NASA,"LC-39A, Kennedy Space Center, Florida, USA","Fri Feb 15, 1974 04:00 UTC",Ariane 5 | Payload,StatusActive,,Success
526,526,SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Dec 15, 2022 04:00 UTC",Atlas V | Payload,StatusActive,82.7,Failure
527,527,SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Nov 15, 1979 04:00 UTC",Delta IV | Payload,StatusActive,,Success
528,528,Roscosmos,"LC-39A, Kennedy Space Center, Florida, USA","Fri Aug 15, 1967 04:00 UTC",Soyuz 2 | Payload,StatusActive,149.0,Success
529,529,ULA,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Dec 15, 1966 04:00 UTC",Delta IV | Payload,StatusActive,110.2,Success
530,530,Arianespace,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Jul 15, 1986 04:00 UTC",Atlas V | Payload,StatusActive,,Failure
531,531,NASA,"LC-39A, Kennedy Space Center, Florida, USA","Fri Apr 15, 1963 04:00 UTC",Falcon 9 | Payload,StatusActive,157.2,Success
532,532,ULA,"ELA-3, Guiana Space Centre, French Guiana","Fri Aug 15, 1992 04:00 UTC",Ariane 5 | Payload,StatusActive,,Success
533,533,Arianespace,"ELA-3, Guiana Space Centre, French Guiana","Fri Sep 15, 1981 04:00 UTC",Falcon 9 | Payload,StatusActive,181.0,Success
534,534,Roscosmos,"LC-39A, Kennedy Space Center, Florida, USA","Fri Aug 15, 1994 04:00 UTC",Falcon 9 | Payload,StatusActive,94.4,Success
535,535,NASA,"ELA-3, Guiana Space Centre, French Guiana","Fri May 15, 1977 04:00 UTC",Falcon 9 | Payload,StatusActive,116.9,Success
536,536,Arianespace,"LC-39A, Kennedy Space Center, Florida, USA","Fri Oct 15, 1999 04:00 UTC",Delta IV | Payload,StatusActive,,Success
537,537,NASA,"ELA-3, Guiana Space Centre, French Guiana","Fri Dec 15, 1986 04:00 UTC",Ariane 5 | Payload,StatusActive,127.4,Success
538,538,SpaceX,"LC-39A, Kennedy Space Center, Florida, USA","Fri Aug 15, 1975 04:00 UTC",Ariane 5 | Payload,StatusActive,111.3,Success
539,539,SpaceX,"ELA-3, Guiana Space Centre, French Guiana","Fri Feb 15, 1991 04:00 UTC",Delta IV | Payload,StatusActive,60.8,Success
540,540,Arianespace,"LC-39A, Kennedy Space Center, Florida, USA","Fri Sep 15, 1991 04:00 UTC",Soyuz 2 | Payload,StatusActive,198.3,Success
541,541,Arianespace,"ELA-3, Guiana Space Centre, French Guiana","Fri Jun 15, 1983 04:00 UTC",Atlas V | Payload,StatusActive,,Success
542,542,Roscosmos,"LC-39A, Kennedy Space Center, Florida, USA","Fri Sep 15, 2010 04:00 UTC",Soyuz 2 | Payload,StatusActive,196.8,Success
543,543,NASA,"ELA-3, Guiana Space Centre, French Guiana","Fri Jul 15, 2015 04:00 UTC",Atlas V | Payload,StatusActive,102.7,Success
544,544,ULA,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Nov 15, 1962 04:00 UTC",Ariane 5 | Payload,StatusActive,145.0,Success
545,545,Arianespace,"LC-39A, Kennedy Space Center, Florida, USA","Fri Jul 15, 2019 04:00 UTC",Atlas V | Payload,StatusActive,140.8,Success
546,546,NASA,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Jan 15, 1985 04:00 UTC",Soyuz 2 | Payload,StatusActive,162.8,Success
547,547,ULA,"ELA-3, Guiana Space Centre, French Guiana","Fri Apr 15, 2008 04:00 UTC",Falcon 9 | Payload,StatusActive,,Success
548,548,SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Feb 15, 2000 04:00 UTC",Atlas V | Payload,StatusActive,155.0,Success
549,549,Roscosmos,"ELA-3, Guiana Space Centre, French Guiana","Fri Jul 15, 2011 04:00 UTC",Falcon 9 | Payload,StatusActive,,Success
550,550,NASA,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Feb 15, 1973 04:00 UTC",Delta IV | Payload,StatusActive,54.5,Success
551,551,SpaceX,"ELA-3, Guiana Space Centre, French Guiana","Fri Feb 15, 2004 04:00 UTC",Ariane 5 | Payload,StatusActive,163.4,Success
552,552,Roscosmos,"LC-39A, Kennedy Space Center, Florida, USA","Fri Jul 15, 1984 04:00 UTC",Soyuz 2 | Payload,StatusActive,119.3,Success
553,553,Arianespace,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Jul 15, 2007 04:00 UTC",Ariane 5 | Payload,StatusActive,106.6,Success
554,554,Roscosmos,"LC-39A, Kennedy Space Center, Florida, USA","Fri Dec 15, 1981 04:00 UTC",Delta IV | Payload,StatusActive,77.1,Success
555,555,SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Oct 15, 1993 04:00 UTC",Atlas V | Payload,StatusActive,165.1,Success
556,556,ULA,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri May 15, 2022 04:00 UTC",Atlas V | Payload,StatusActive,,Success
557,557,ULA,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Aug 15, 1965 04:00 UTC",Soyuz 2 | Payload,StatusActive,103.0,Success
558,558,NASA,"LC-39A, Kennedy Space Center, Florida, USA","Fri Oct 15, 1989 04:00 UTC",Falcon 9 | Payload,StatusActive,,Success
559,559,NASA,"LC-39A, Kennedy Space Center, Florida, USA","Fri Sep 15, 1976 04:00 UTC",Falcon 9 | Payload,StatusActive,86.2,Success
560,560,SpaceX,"LC-39A, Kennedy Space Center, Florida, USA","Fri Dec 15, 2008 04:00 UTC",Soyuz 2 | Payload,StatusActive,,Success
561,561,Roscosmos,"ELA-3, Guiana Space Centre, French Guiana","Fri Jun 15, 1996 04:00 UTC",Soyuz 2 | Payload,StatusActive,136.3,Success
562,562,Arianespace,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Sep 15, 1970 04:00 UTC",Atlas V | Payload,StatusActive,168.6,Success
563,563,ULA,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Jun 15, 1993 04:00 UTC",Ariane 5 | Payload,StatusActive,,Success
564,564,NASA,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Mar 15, 2008 04:00 UTC",Falcon 9 | Payload,StatusActive,122.3,Success
565,565,SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Oct 15, 1960 04:00 UTC",Ariane 5 | Payload,StatusActive,,Success
566,566,ULA,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Nov 15, 1963 04:00 UTC",Ariane 5 | Payload,StatusActive,,Success
567,567,ULA,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Aug 15, 1996 04:00 UTC",Delta IV | Payload,StatusActive,,Success
568,568,Roscosmos,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri May 15, 1980 04:00 UTC",Atlas V | Payload,StatusActive,,Failure
569,569,ULA,"ELA-3, Guiana Space Centre, French Guiana","Fri Dec 15, 2022 04:00 UTC",Falcon 9 | Payload,StatusActive,122.3,Success
570,570,Arianespace,"ELA-3, Guiana Space Centre, French Guiana","Fri Feb 15, 2000 04:00 UTC",Atlas V | Payload,StatusActive,,Success
571,571,ULA,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Nov 15, 2013 04:00 UTC",Falcon 9 | Payload,StatusActive,191.0,Success
572,572,NASA,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Aug 15, 2013 04:00 UTC",Soyuz 2 | Payload,StatusActive,90.6,Failure
573,573,Roscosmos,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Nov 15, 1968 04:00 UTC",Soyuz 2 | Payload,StatusActive,,Success
574,574,SpaceX,"ELA-3, Guiana Space Centre, French Guiana","Fri Oct 15, 1994 04:00 UTC",Ariane 5 | Payload,StatusActive,82.4,Success
575,575,ULA,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Dec 15, 1997 04:00 UTC",Ariane 5 | Payload,StatusActive,173.3,Success
576,576,NASA,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Jan 15, 2010 04:00 UTC",Atlas V | Payload,StatusActive,122.8,Success
577,577,ULA,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Jun 15, 2007 04:00 UTC",Delta IV | Payload,StatusActive,,Success
578,578,NASA,"LC-39A, Kennedy Space Center, Florida, USA","Fri Aug 15, 2015 04:00 UTC",Falcon 9 | Payload,StatusActive,,Failure
579,579,Arianespace,"LC-39A, Kennedy Space Center, Florida, USA","Fri Dec 15, 1964 04:00 UTC",Ariane 5 | Payload,StatusActive,187.1,Success
580,580,ULA,"ELA-3, Guiana Space Centre, French Guiana","Fri Nov 15, 2003 04:00 UTC",Soyuz 2 | Payload,StatusActive,194.7,Success
581,581,Roscosmos,"LC-39A, Kennedy Space Center, Florida, USA","Fri Nov 15, 1984 04:00 UTC",Falcon 9 | Payload,StatusActive,64.7,Success
582,582,NASA,"LC-39A, Kennedy Space Center, Florida, USA","Fri Dec 15, 1983 04:00 UTC",Ariane 5 | Payload,StatusActive,,Success
583,583,NASA,"LC-39A, Kennedy Space Center, Florida, USA","Fri Nov 15, 1990 04:00 UTC",Delta IV | Payload,StatusActive,,Success
584,584,ULA,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Jul 15, 2001 04:00 UTC",Ariane 5 | Payload,StatusActive,,Success
585,585,Roscosmos,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Apr 15, 2015 04:00 UTC",Delta IV | Payload,StatusActive,142.7,Success
586,586,NASA,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Jan 15, 1999 04:00 UTC",Ariane 5 | Payload,StatusActive,146.5,Success
587,587,SpaceX,"LC-39A, Kennedy Space Center, Florida, USA","Fri Jan 15, 1986 04:00 UTC",Delta IV | Payload,StatusActive,113.6,Success
588,588,NASA,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Apr 15, 1988 04:00 UTC",Ariane 5 | Payload,StatusActive,40.0,Success
589,589,Roscosmos,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Jan 15, 1972 04:00 UTC",Delta IV | Payload,StatusActive,26.8,Failure
590,590,Arianespace,"LC-39A, Kennedy Space Center, Florida, USA","Fri Jul 15, 1994 04:00 UTC",Atlas V | Payload,StatusActive,161.1,Success
591,591,Roscosmos,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Jan 15, 2018 04:00 UTC",Atlas V | Payload,StatusActive,47.8,Success
592,592,Roscosmos,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Apr 15, 2019 04:00 UTC",Falcon 9 | Payload,StatusActive,140.8,Failure
593,593,Arianespace,"ELA-3, Guiana Space Centre, French Guiana","Fri Oct 15, 2014 04:00 UTC",Delta IV | Payload,StatusActive,51.2,Success
594,594,ULA,"LC-39A, Kennedy Space Center, Florida, USA","Fri Jul 15, 2003 04:00 UTC",Falcon 9 | Payload,StatusActive,80.2,Success
595,595,Roscosmos,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri May 15, 1998 04:00 UTC",Delta IV | Payload,StatusActive,,Success
596,596,ULA,"LC-39A, Kennedy Space Center, Florida, USA","Fri Jan 15, 1994 04:00 UTC",Falcon 9 | Payload,StatusActive,64.6,Success
597,597,NASA,"LC-39A, Kennedy Space Center, Florida, USA","Fri Apr 15, 2009 04:00 UTC",Atlas V | Payload,StatusActive,187.1,Success
598,598,NASA,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Mar 15, 2007 04:00 UTC",Atlas V | Payload,StatusActive,147.5,Success
599,599,ULA,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Oct 15, 2019 04:00 UTC",Delta IV | Payload,StatusActive,,Success
600,600,ULA,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Mar 15, 1962 04:00 UTC",Falcon 9 | Payload,StatusActive,90.4,Success
601,601,Arianespace,"LC-39A, Kennedy Space Center, Florida, USA","Fri Sep 15, 1966 04:00 UTC",Falcon 9 | Payload,StatusActive,196.6,Success
602,602,Arianespace,"LC-39A, Kennedy Space Center, Florida, USA","Fri Feb 15, 1990 04:00 UTC",Delta IV | Payload,StatusActive,34.4,Success
603,603,Roscosmos,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri May 15, 2016 04:00 UTC",Falcon 9 | Payload,StatusActive,,Success
604,604,NASA,"ELA-3, Guiana Space Centre, French Guiana","Fri Oct 15, 1991 04:00 UTC",Delta IV | Payload,StatusActive,,Success
605,605,NASA,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri May 15, 1965 04:00 UTC",Delta IV | Payload,StatusActive,156.5,Failure
606,606,Roscosmos,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Jul 15, 1989 04:00 UTC",Delta IV | Payload,StatusActive,,Success
607,607,SpaceX,"LC-39A, Kennedy Space Center, Florida, USA","Fri Mar 15, 1961 04:00 UTC",Soyuz 2 | Payload,StatusActive,,Success
608,608,NASA,"LC-39A, Kennedy Space Center, Florida, USA","Fri Oct 15, 2013 04:00 UTC",Falcon 9 | Payload,StatusActive,133.4,Success
609,609,NASA,"ELA-3, Guiana Space Centre, French Guiana","Fri Mar 15, 2003 04:00 UTC",Soyuz 2 | Payload,StatusActive,,Success
610,610,Arianespace,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri May 15, 1963 04:00 UTC",Atlas V | Payload,StatusActive,120.9,Success
611,611,NASA,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Jun 15, 1974 04:00 UTC",Atlas V | Payload,StatusActive,174.3,Success
612,612,Arianespace,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Mar 15, 2000 04:00 UTC",Falcon 9 | Payload,StatusActive,118.5,Success
613,613,NASA,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Jun 15, 1985 04:00 UTC",Ariane 5 | Payload,StatusActive,125.8,Success
614,614,ULA,"ELA-3, Guiana Space Centre, French Guiana","Fri Dec 15, 1984 04:00 UTC",Atlas V | Payload,StatusActive,,Success
615,615,Roscosmos,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Jun 15, 1973 04:00 UTC",Soyuz 2 | Payload,StatusActive,49.0,Success
616,616,Roscosmos,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Aug 15, 1968 04:00 UTC",Atlas V | Payload,StatusActive,114.8,Success
617,617,Roscosmos,"ELA-3, Guiana Space Centre, French Guiana","Fri Nov 15, 1964 04:00 UTC",Atlas V | Payload,StatusActive,104.5,Success
618,618,Arianespace,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Jan 15, 1992 04:00 UTC",Atlas V | Payload,StatusActive,100.9,Success
619,619,ULA,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Aug 15, 1973 04:00 UTC",Soyuz 2 | Payload,StatusActive,,Failure
620,620,SpaceX,"LC-39A, Kennedy Space Center, Florida, USA","Fri Apr 15, 2000 04:00 UTC",Falcon 9 | Payload,StatusActive,,Success
621,621,Roscosmos,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Oct 15, 2016 04:00 UTC",Atlas V | Payload,StatusActive,,Success
622,622,Roscosmos,"LC-39A, Kennedy Space Center, Florida, USA","Fri Mar 15, 1990 04:00 UTC",Atlas V | Payload,StatusActive,,Failure
623,623,SpaceX,"ELA-3, Guiana Space Centre, French Guiana","Fri Mar 15, 1978 04:00 UTC",Ariane 5 | Payload,StatusActive,194.6,Success
624,624,ULA,"LC-39A, Kennedy Space Center, Florida, USA","Fri Nov 15, 1984 04:00 UTC",Atlas V | Payload,StatusActive,,Failure
625,625,SpaceX,"LC-39A, Kennedy Space Center, Florida, USA","Fri Nov 15, 1978 04:00 UTC",Delta IV | Payload,StatusActive,,Failure
626,626,Roscosmos,"LC-39A, Kennedy Space Center, Florida, USA","Fri Apr 15, 2008 04:00 UTC",Falcon 9 | Payload,StatusActive,62.4,Success
627,627,ULA,"LC-39A, Kennedy Space Center, Florida, USA","Fri Oct 15, 1992 04:00 UTC",Delta IV | Payload,StatusActive,71.1,Success
628,628,ULA,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Jun 15, 1969 04:00 UTC",Soyuz 2 | Payload,StatusActive,,Success
629,629,Arianespace,"LC-39A, Kennedy Space Center, Florida, USA","Fri Aug 15, 1966 04:00 UTC",Ariane 5 | Payload,StatusActive,98.8,Success
630,630,Roscosmos,"ELA-3, Guiana Space Centre, French Guiana","Fri Dec 15, 1981 04:00 UTC",Atlas V | Payload,StatusActive,103.2,Success
631,631,Arianespace,"ELA-3, Guiana Space Centre, French Guiana","Fri Apr 15, 2009 04:00 UTC",Soyuz 2 | Payload,StatusActive,,Success
632,632,ULA,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Jan 15, 1985 04:00 UTC",Ariane 5 | Payload,StatusActive,,Success
633,633,ULA,"LC-39A, Kennedy Space Center, Florida, USA","Fri Feb 15, 1961 04:00 UTC",Ariane 5 | Payload,StatusActive,168.1,Success
634,634,ULA,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Jul 15, 1966 04:00 UTC",Falcon 9 | Payload,StatusActive,,Success
635,635,Arianespace,"ELA-3, Guiana Space Centre, French Guiana","Fri Sep 15, 1995 04:00 UTC",Delta IV | Payload,StatusActive,168.3,Success
636,636,Roscosmos,"ELA-3, Guiana Space Centre, French Guiana","Fri Feb 15, 2021 04:00 UTC",Soyuz 2 | Payload,StatusActive,82.0,Success
637,637,ULA,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri May 15, 1983 04:00 UTC",Soyuz 2 | Payload,StatusActive,44.3,Success
638,638,Roscosmos,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Oct 15, 1978 04:00 UTC",Atlas V | Payload,StatusActive,44.7,Success
639,639,NASA,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Dec 15, 1969 04:00 UTC",Soyuz 2 | Payload,StatusActive,146.1,Success
640,640,ULA,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Jan 15, 1996 04:00 UTC",Atlas V | Payload,StatusActive,20.6,Success
641,641,Arianespace,"ELA-3, Guiana Space Centre, French Guiana","Fri Aug 15, 2003 04:00 UTC",Falcon 9 | Payload,StatusActive,186.5,Success
642,642,NASA,"LC-39A, Kennedy Space Center, Florida, USA","Fri Aug 15, 1971 04:00 UTC",Soyuz 2 | Payload,StatusActive,36.2,Success
643,643,ULA,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Mar 15, 1998 04:00 UTC",Ariane 5 | Payload,StatusActive,123.0,Success
644,644,SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Apr 15, 1984 04:00 UTC",Falcon 9 | Payload,StatusActive,,Success
645,645,Roscosmos,"LC-39A, Kennedy Space Center, Florida, USA","Fri Jun 15, 2003 04:00 UTC",Ariane 5 | Payload,StatusActive,,Failure
646,646,Arianespace,"LC-39A, Kennedy Space Center, Florida, USA","Fri Feb 15, 1989 04:00 UTC",Delta IV | Payload,StatusActive,52.2,Success
647,647,Roscosmos,"LC-39A, Kennedy Space Center, Florida, USA","Fri Jan 15, 1972 04:00 UTC",Ariane 5 | Payload,StatusActive,,Success
648,648,NASA,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Dec 15, 1996 04:00 UTC",Atlas V | Payload,StatusActive,,Success
649,649,Arianespace,"LC-39A, Kennedy Space Center, Florida, USA","Fri Jan 15, 1985 04:00 UTC",Delta IV | Payload,StatusActive,118.8,Success
650,650,Arianespace,"LC-39A, Kennedy Space Center, Florida, USA","Fri May 15, 1986 04:00 UTC",Soyuz 2 | Payload,StatusActive,193.0,Success
651,651,SpaceX,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Mar 15, 2014 04:00 UTC",Ariane 5 | Payload,StatusActive,174.0,Success
652,652,Arianespace,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Jan 15, 2003 04:00 UTC",Falcon 9 | Payload,StatusActive,137.4,Success
653,653,ULA,"ELA-3, Guiana Space Centre, French Guiana","Fri May 15, 1974 04:00 UTC",Soyuz 2 | Payload,StatusActive,,Success
654,654,Arianespace,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Dec 15, 2007 04:00 UTC",Atlas V | Payload,StatusActive,,Success
655,655,NASA,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Sep 15, 1992 04:00 UTC",Soyuz 2 | Payload,StatusActive,183.5,Success
656,656,Arianespace,"LC-39A, Kennedy Space Center, Florida, USA","Fri Aug 15, 2010 04:00 UTC",Delta IV | Payload,StatusActive,,Failure
657,657,SpaceX,"ELA-3, Guiana Space Centre, French Guiana","Fri Dec 15, 2022 04:00 UTC",Soyuz 2 | Payload,StatusActive,58.2,Success
658,658,NASA,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Mar 15, 1976 04:00 UTC",Ariane 5 | Payload,StatusActive,113.3,Success
659,659,ULA,"LC-39A, Kennedy Space Center, Florida, USA","Fri Feb 15, 2011 04:00 UTC",Ariane 5 | Payload,StatusActive,123.1,Success
660,660,Roscosmos,"LC-39A, Kennedy Space Center, Florida, USA","Fri Feb 15, 2011 04:00 UTC",Ariane 5 | Payload,StatusActive,73.1,Failure
661,661,Roscosmos,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Sep 15, 1957 04:00 UTC",Falcon 9 | Payload,StatusActive,,Failure
662,662,Roscosmos,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Oct 15, 1975 04:00 UTC",Atlas V | Payload,StatusActive,92.6,Success
663,663,NASA,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri May 15, 1983 04:00 UTC",Delta IV | Payload,StatusActive,103.9,Success
664,664,NASA,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Dec 15, 1994 04:00 UTC",Falcon 9 | Payload,StatusActive,153.5,Failure
665,665,SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Oct 15, 1996 04:00 UTC",Soyuz 2 | Payload,StatusActive,170.3,Success
666,666,Arianespace,"ELA-3, Guiana Space Centre, French Guiana","Fri Oct 15, 1991 04:00 UTC",Falcon 9 | Payload,StatusActive,121.7,Success
667,667,Arianespace,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Apr 15, 1958 04:00 UTC",Soyuz 2 | Payload,StatusActive,66.3,Success
668,668,SpaceX,"LC-39A, Kennedy Space Center, Florida, USA","Fri Dec 15, 2000 04:00 UTC",Atlas V | Payload,StatusActive,64.1,Success
669,669,Roscosmos,"ELA-3, Guiana Space Centre, French Guiana","Fri Feb 15, 1994 04:00 UTC",Atlas V | Payload,StatusActive,,Success
670,670,ULA,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Dec 15, 1964 04:00 UTC",Falcon 9 | Payload,StatusActive,,Success
671,671,NASA,"ELA-3, Guiana Space Centre, French Guiana","Fri Nov 15, 1992 04:00 UTC",Soyuz 2 | Payload,StatusActive,74.3,Success
672,672,NASA,"ELA-3, Guiana Space Centre, French Guiana","Fri Nov 15, 1958 04:00 UTC",Atlas V | Payload,StatusActive,,Success
673,673,NASA,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Sep 15, 2021 04:00 UTC",Delta IV | Payload,StatusActive,42.0,Success
674,674,NASA,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Aug 15, 2022 04:00 UTC",Atlas V | Payload,StatusActive,82.5,Success
675,675,NASA,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri May 15, 1989 04:00 UTC",Falcon 9 | Payload,StatusActive,,Success
676,676,Roscosmos,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Oct 15, 1987 04:00 UTC",Atlas V | Payload,StatusActive,97.2,Success
677,677,ULA,"LC-39A, Kennedy Space Center, Florida, USA","Fri Nov 15, 2006 04:00 UTC",Delta IV | Payload,StatusActive,69.7,Success
678,678,Arianespace,"LC-39A, Kennedy Space Center, Florida, USA","Fri Aug 15, 1969 04:00 UTC",Atlas V | Payload,StatusActive,50.9,Success
679,679,NASA,"ELA-3, Guiana Space Centre, French Guiana","Fri Sep 15, 2016 04:00 UTC",Falcon 9 | Payload,StatusActive,58.1,Success
680,680,SpaceX,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Jan 15, 2002 04:00 UTC",Ariane 5 | Payload,StatusActive,,Success
681,681,SpaceX,"ELA-3, Guiana Space Centre, French Guiana","Fri Jan 15, 1977 04:00 UTC",Atlas V | Payload,StatusActive,111.3,Success
682,682,Arianespace,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Nov 15, 1993 04:00 UTC",Ariane 5 | Payload,StatusActive,148.0,Success
683,683,SpaceX,"ELA-3, Guiana Space Centre, French Guiana","Fri Apr 15, 1995 04:00 UTC",Ariane 5 | Payload,StatusActive,154.9,Success
684,684,Arianespace,"LC-39A, Kennedy Space Center, Florida, USA","Fri Jul 15, 2020 04:00 UTC",Delta IV | Payload,StatusActive,,Success
685,685,SpaceX,"ELA-3, Guiana Space Centre, French Guiana","Fri Dec 15, 1976 04:00 UTC",Atlas V | Payload,StatusActive,158.9,Success
686,686,NASA,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri May 15, 1986 04:00 UTC",Falcon 9 | Payload,StatusActive,108.3,Success
687,687,ULA,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Mar 15, 2020 04:00 UTC",Atlas V | Payload,StatusActive,94.4,Success
688,688,SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Aug 15, 1979 04:00 UTC",Soyuz 2 | Payload,StatusActive,145.5,Success
689,689,Arianespace,"ELA-3, Guiana Space Centre, French Guiana","Fri Dec 15, 2009 04:00 UTC",Soyuz 2 | Payload,StatusActive,,Success
690,690,NASA,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Sep 15, 2018 04:00 UTC",Atlas V | Payload,StatusActive,124.4,Success
691,691,Arianespace,"LC-39A, Kennedy Space Center, Florida, USA","Fri Jun 15, 2007 04:00 UTC",Ariane 5 | Payload,StatusActive,175.7,Success
692,692,NASA,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Apr 15, 1987 04:00 UTC",Atlas V | Payload,StatusActive,180.7,Success
693,693,NASA,"LC-39A, Kennedy Space Center, Florida, USA","Fri May 15, 2001 04:00 UTC",Soyuz 2 | Payload,StatusActive,,Success
694,694,NASA,"LC-39A, Kennedy Space Center, Florida, USA","Fri Dec 15, 2003 04:00 UTC",Ariane 5 | Payload,StatusActive,186.3,Success
695,695,ULA,"ELA-3, Guiana Space Centre, French Guiana","Fri Mar 15, 1958 04:00 UTC",Falcon 9 | Payload,StatusActive,70.4,Success
696,696,Roscosmos,"ELA-3, Guiana Space Centre, French Guiana","Fri Dec 15, 1990 04:00 UTC",Falcon 9 | Payload,StatusActive,,Success
697,697,Roscosmos,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Feb 15, 1998 04:00 UTC",Falcon 9 | Payload,StatusActive,184.9,Success
698,698,NASA,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Mar 15, 2012 04:00 UTC",Soyuz 2 | Payload,StatusActive,,Success
